     id    redshift  xray_boxcar_2to10keV  xray_boxcar_2to10keV_err  xray_boxcar_0p5to2keV  xray_boxcar_0p5to2keV_err           galex.FUV       galex.FUV_err           galex.NUV       galex.NUV_err             u_prime         u_prime_err             g_prime         g_prime_err             r_prime         r_prime_err             i_prime         i_prime_err             z_prime         z_prime_err          UKIRT_WFCJ      UKIRT_WFCJ_err             ukirt.H         ukirt.H_err            ukirt.Ks        ukirt.Ks_err               WISE1           WISE1_err               WISE2           WISE2_err               WISE3           WISE3_err               WISE4           WISE4_err          PSW             PSW_err          PMW             PMW_err          PLW             PLW_err 
   2906   0.2638035     4.191000000000001        0.5926969039905643                  25.44         3.5977593026771544             58100.0   6540.651037931927             71494.0   7487.032079535923             59037.0   6150.272326490917             83080.0   8339.382701375444            136140.0  13652.231942067201            173900.0   17444.19605484873            231130.0  23579.871288876875            264530.0   27217.60542369589            333510.0   34755.11533573151            456300.0  64530.564851084324            469490.0   49438.33230399262            602600.0   63843.99501910889           1817700.0  229251.87654630005           4994600.0  1040599.2031517226          nan                 nan          nan                 nan          nan                 nan 
   2909    1.017257                 2.114        0.2989647470856723                  6.521         0.9222086640234953             23979.0  2988.1454800594965             62970.0   6560.882029117732             85481.0   8709.127545856703             90082.0   9032.170558619895            103010.0  10327.667688786272             89883.0   9023.038174029854             87534.0   8997.827546691478             83157.0   9146.131996095399             80837.0  10140.270691160074            117710.0    16646.7078426937            231860.0  24971.937690135303            381970.0   41886.83455454709            894420.0   165963.5844515296                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   2925   0.5280803                  5.12        0.7240773439350247                   6.01         0.8499423509862302                 nan                 nan                 nan                 nan              4538.1   826.0263652571873             11109.0    1151.27045041554             21123.0   2159.244342356835             43068.0   4362.947573602049             57293.0   6207.430989547931             78895.0  10086.271176703509            116950.0  15147.678171917965            151600.0   21439.47760557612            192500.0   20954.02655815822            196080.0   24046.62271505086            530480.0  152709.95482940855           2589700.0   946228.0226774093          nan                 nan          nan                 nan          nan                 nan 
   2935   0.4470657     6.446999999999999        0.9117434836619343     24.479999999999997         3.4619948006893364             11717.0  1644.5658667259272             16898.0  1976.8915094157294             19113.0   2138.622907386901             25756.0  2607.5434742301045             38376.0  3876.6422584499596             55836.0  5629.1549143721395             75144.0     7845.1719777198            102430.0   12182.49046788053            124850.0  16792.502047044687            167890.0  23743.231498681893            134900.0  15331.383662279148            135150.0  18274.168243725897            392670.0   175255.6341148552                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   2936      1.1077                 3.074        0.4347292490734894                  7.811         1.1046422135696246              5980.8  1469.2391522145058             12946.0  1978.3844823491718             14732.0  1696.4479597087557             14440.0   1477.915775678709             24451.0   2483.967652768449             22676.0   2322.804623725379             26317.0    3056.77442576321             38079.0   5388.791275416037             56777.0   8477.222557536166             71772.0  10150.093579864179            190210.0  20857.970227229685            233150.0   28063.74217740749            556710.0   186120.9828068829                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   2940   0.4478138                 6.824           0.9650593349634     0.5067999999999999        0.07167234334106845                 nan                 nan                 nan                 nan                 nan                 nan              5370.3   633.8518051563789             23239.0  2397.7000020853316             51090.0   5184.030327843386             73524.0   7883.641973098474            108500.0  12693.991531429348            160310.0  19550.167799791387            194710.0  27536.152272966534            209330.0  22869.512216048683            245940.0  28555.296111229523            483090.0   158729.9577301021                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   2948   0.4895895                 3.857        0.5454621710073028                  6.889         0.9742517231188252                 nan                 nan                 nan                 nan              5695.9   833.3436614626645             11605.0  1192.9152065423593             21506.0      2187.886011656             41845.0   4229.466663776889             55016.0   5851.125238789545             80658.0   8919.955753253487            109100.0  12503.430089379473            137350.0   19424.22327919446            154750.0  17586.880365772664            212440.0   25811.29861126712            472530.0   175192.8537612194                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   2949    0.457299    2.8240000000000003       0.39937391001416206                  3.875         0.5480077554195744                 nan                 nan                 nan                 nan             10196.0  1433.0502991870173             20161.0  2064.7562979683585             47440.0  4797.0731243123655             74170.0   7495.650605517842             81378.0    8974.54426920944                 nan                 nan                 nan                 nan                 nan                 nan            174430.0   19200.07356756739            190380.0  23684.880071471758            727820.0  183914.19065422873           2881600.0  1288631.9046182274          nan                 nan          nan                 nan          nan                 nan 
   2960   0.2704132                 3.333       0.47135738033895264                   14.9          2.107178207935912                 nan                 nan              5931.4  1277.9824175629335             12504.0  1522.7150619863194             41294.0   4158.535598020054             96638.0   9694.674520065128            137670.0  13810.955434002384            194380.0  19760.771568944365            230500.0   23927.09888390149            301610.0  31674.472323939353            414340.0   58596.52474336682            363100.0   38352.81736717656            419200.0   45468.65403769942           1348800.0  188723.64557733617                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   2971   0.5729884                0.6939       0.09813227909306906                  1.673         0.2365979289850188                 nan                 nan                 nan                 nan  3784.6000000000004    753.621165838646   7171.400000000001   766.9191740985488             13136.0  1373.7061439769425             26014.0  2665.8621963634955             31299.0   3635.763194983964             45212.0   8087.749096009346             60807.0  12946.807038416848             71044.0  10047.138832523417             57813.0   8175.780738865249             50913.0  12814.793626508388            440030.0  147611.22589085155                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   2974    1.019214                   nan                       nan                  3.868         0.5470178059259132             11246.0  1776.3305323052914             25842.0   2941.925498716784             27233.0  2900.8900789240533             28837.0    2910.64077137664             34814.0  3513.4524630340456             32906.0   3342.898347243003             34510.0   3925.086113705023             48928.0   6298.934897266363             52422.0   8067.346827799088             77067.0  10898.919661140731            109650.0  12901.845836933566            145220.0   19437.46084240429            485250.0   142985.7532238789                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   2988   0.9003364                   nan                       nan                  2.333        0.32993602410164313                 nan                 nan                 nan                 nan              3630.0   636.9588369745725              8792.8   914.5411791712826             15305.0  1571.4941329830028             21976.0  2256.4551313952597             27343.0  3224.4499515421235             55762.0   6976.164450469901             45779.0   7745.622790324868             67932.0   9607.035571912911            128120.0   14381.95049358744            173950.0   21432.13533458577            543610.0  136584.07052434774                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   3005   0.6516635     4.734999999999999        0.6696301217836604                  4.948         0.6997528706622076                 nan                 nan                 nan                 nan             41233.0   4309.479306134327             66575.0   6684.410736183108             70943.0   7126.245048410839             82754.0   8312.662365331578             84879.0    8789.56969424556            107330.0  11408.712153437828            137810.0  15093.044291990931            222050.0  31402.612152494574            442620.0   46211.28697623558            715200.0   75093.69147937794           1099100.0  173464.25597223194           3608400.0    980511.292948735          nan                 nan          nan                 nan          nan                 nan 
   3015   0.2801454    0.5490999999999999       0.07765446670990664                  5.597         0.7915353308602214                 nan                 nan                 nan                 nan              3618.7   769.9389955704283             17711.0   1805.487662655162             50368.0   5071.156547573739             75292.0   7575.437091679925            101070.0  10453.213525036212            154880.0   16787.39765419286            191350.0  21409.928561300712            212850.0   30101.53567511133            153900.0  17417.589844751772            157050.0   21341.26343495155            412990.0    144430.493321182                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   3027   0.7370346    3.9899999999999998         0.564271211386865                  9.061         1.2814189088662615             57802.0   6269.054238080893            140190.0  14210.979733994416            136300.0  13796.974305984628            182110.0   18235.60610454174            190170.0  19044.711024323788            189690.0  18999.776893426933            208790.0  21106.414688430625            164700.0  16938.909764208558            207770.0   21712.01367906717            310610.0  43926.887460870705            907040.0   93951.98622700853           1635400.0  168184.10775100006           2970400.0   321998.8378861017           6209700.0  1042919.0528991212          nan                 nan          nan                 nan          nan                 nan 
   3029   0.2453678    1.3359999999999999        0.1889389319330455     3.3080000000000003         0.4678218464330199                 nan                 nan              7690.1   1210.002487642071             16779.0  1944.7443662342873             53063.0   5336.030916327229            112240.0   11256.36642083048            161900.0  16225.253803870064            204750.0  20725.873926085722            299930.0  30757.507603835522            362180.0  37987.828629707175            439600.0   62168.82820192126            255170.0  27297.064036265878  261350.00000000003  30477.871070663718           1613300.0  203905.51463852075           2366400.0   877124.6488384646          nan                 nan          nan                 nan          nan                 nan 
   3037   0.5655354                 4.941        0.6987629211685462                  4.122         0.5829388304101898                 nan                 nan                 nan                 nan              4066.7   869.9088968966807   5454.900000000001   624.3827192515822             14487.0  1528.7481578075574             27711.0   2861.157816339393             38622.0   4546.096439804154             59416.0    8937.83752145898             80704.0  13748.027355224458            137560.0  19453.921764004295            274430.0   29558.05556866013            383020.0   42160.49814696216            637250.0  145137.98822155417           2835600.0   922273.2965883812          nan                 nan          nan                 nan          nan                 nan 
   3050   0.8185744                 6.274        0.8872775890328799                  13.91         1.9671710652609753                 nan                 nan                 nan                 nan             11769.0  1360.5279747215784             18345.0  1861.1281363732053             18531.0   1886.948131242616             18918.0  1940.7651789951303             25449.0   2928.006149242177             41952.0   5950.470825069223             44654.0    7700.83587411133             67333.0    9522.32417952676             83642.0  10659.526520441703            103090.0   17153.41310060479            389790.0  168665.86033041778                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   3053   0.3330668                0.5184       0.07331283107342125                  4.878         0.6898533757255958                 nan                 nan                 nan                 nan             16517.0  2035.1495989238726             31135.0  3153.1072753713916             67806.0    6825.29299004812             91630.0   9226.544857095749            123110.0  12863.655040461867            116110.0  13736.481390807472            175110.0   20807.99656382132            228240.0  32278.010347603522            185190.0  20384.472571052702            181310.0   22882.63011543909            705480.0  175503.59057295666           2977200.0  1023172.7167980976          nan                 nan          nan                 nan          nan                 nan 
   3059    0.864345                0.5806        0.0821092394313819     3.7750000000000004         0.5338656197958435                 nan                 nan                 nan                 nan             22312.0   2417.415479391162             29385.0   2965.156511889381             30971.0  3131.2953645416464             32147.0  3265.2272401779333             39302.0   4352.828165687224             57182.0   7123.434230762576             52349.0   8135.856562771986   65013.99999999999    9194.36805441244            106470.0  12471.713354627744             94455.0  15044.652546669198            494780.0  144250.90115489747                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   3070       1.097    1.2979999999999998       0.18356492039602773                   3.67         0.5190163773909259                 nan                 nan                 nan                 nan   9817.199999999999  1198.9134240636392             14888.0  1520.6707500310513             22820.0  2320.7276531295092             26584.0  2710.0161475533682             29193.0  3327.5699076052483             44137.0   5831.335069261583             48334.0   7882.720631863088             72933.0  10314.283774455695            140610.0  15848.566654432823            207410.0  24736.602050402962  522429.99999999994  170691.47913413838                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   3076    1.193907                 1.189         0.168149992566161                  3.705         0.5239661248592318                 nan                 nan                 nan                 nan             67217.0   6880.990836354893             89239.0   8947.642883463777            127940.0   12820.17431394753            125730.0  12606.461415083933            118050.0  12034.101295900746            127200.0  13449.082645295925            153780.0   16626.42249553403            171310.0  24226.892537013493            288160.0   30531.45846499967            573360.0   60937.89047874894           1310200.0  195945.73330389208           3699500.0   1072805.668562578          nan                 nan          nan                 nan          nan                 nan 
   3085   0.6774662                 2.663       0.37660507165995516                  2.926        0.41379888835036766                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan             64917.0   6697.863083849953            109460.0  12828.002065793411            143320.0  18189.178761010626            234580.0   33174.62174614806            320940.0  34002.025469080516            312200.0   34767.49056230547            402390.0  144226.99858556304                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   3092   0.1963534     4.787999999999999        0.6771254536642378                  26.14          3.696754252043271             21752.0  2648.5120426382814             22859.0   2559.324092411901             33803.0   3574.772313029181             52020.0   5230.055927043228             97153.0    9746.33746234964            146720.0  14704.899510367284            176570.0   17892.91661524191            228440.0  23201.981294708432            277130.0  28445.783413363744            332340.0   46999.97353190744            243680.0  26068.122755580232            247530.0   28369.18414406731            411710.0    129233.514387716           2321600.0   849056.6268512366          nan                 nan          nan                 nan          nan                 nan 
   3099     1.05602                 9.153         1.294429673640094                   26.9         3.8042344827836256                 nan                 nan                 nan                 nan  2558.6000000000004   570.9400140119801              7796.5   819.5491946796118             26024.0    2638.86900015897             46532.0   4691.761964337065             68055.0   7070.883342977736            114110.0  12057.766667173486            145670.0  15926.246670198223            199750.0  28248.915908402574            434140.0  45581.876837181684            917970.0    95839.1402768201           2349100.0   272801.0229086394           3266700.0   991367.3834154521          nan                 nan          nan                 nan          nan                 nan 
   3106        0.43                 1.381        0.1953028929637244                  4.254         0.6016064494335147                 nan                 nan                 nan                 nan              9735.0  1340.0593494319571             16653.0  1707.6615853265544             42505.0     4292.5412915894             65432.0   6598.256330273932             89566.0   9434.612263363026            109120.0  12775.542258550124            151610.0  18790.048456563385            177560.0  25110.776013496677            157630.0  17484.751213557487            124170.0  17740.089881395754            411560.0  163852.91067295693                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   3109   0.3983267    3.5509999999999997         0.502187235998686     2.8240000000000003        0.39937391001416206                 nan                 nan                 nan                 nan                 nan                 nan   5447.099999999999    617.520683135391             23404.0    2392.42274692413             45074.0   4574.357091439189             62301.0   6776.555320367422             97165.0   12114.27246061438            124960.0  16714.066411259708            149680.0   21167.94860160049                 nan                 nan                 nan                 nan            579090.0  148644.07919927387                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   3116        0.46                 6.592        0.9322495803163443                  1.173        0.16588725086636408                 nan                 nan                 nan                 nan                 nan                 nan              4961.8   583.5280647920887             19405.0  2009.9779750037064             39013.0  3978.5688105146555             60804.0   6744.762794939493             69742.0  10078.672612998202            112100.0   15832.13504237505            143450.0  20286.893552242047            149430.0  16774.173303027485            186740.0   23007.64820662903            333910.0  157480.69367703458           2470700.0  1155718.2117194484          nan                 nan          nan                 nan          nan                 nan 
   3131   0.2360936                  2.76        0.3903229432149742                  10.53          1.489166881178869                 nan                 nan                 nan                 nan             26033.0  2857.8334258665254             64217.0   6450.616474415449            139160.0  13946.279010904665            199150.0   19958.30205703882            243450.0   24617.39484592145            325580.0   33386.15677193169            389920.0  40579.719861034035            460320.0   65099.07870315831            255170.0  27483.838687490508            210880.0  25740.266976082436            730570.0  166305.99883648215                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   3147   0.6295715                0.8692       0.12292344284146942     2.0860000000000003         0.2950049491110277   8351.900000000001  1318.3104096152774             20320.0  2299.3042425916583             24270.0  2652.4006107675364             37035.0  3735.1480947882105             45289.0   4568.774507458209             69674.0   7013.326204448214             81650.0   8545.920313225486             96018.0   11706.59524541615            146010.0  18604.572045602123            196720.0  27820.409199003527            247530.0  26659.722616711526            264260.0    30416.0660835684            562470.0  149115.17363769523                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   3168    1.177245    1.4469999999999998       0.20463670247538684                  1.178         0.1665943576475506              8229.5  1302.0475039337082             15180.0  1810.4974150768624             19162.0   2104.453002563849             24109.0   2439.324189196672             31888.0   3222.151331020938             34966.0  3538.8955635904267             39959.0   4337.028108048183             49584.0    5886.73590031012             56364.0              7783.6             75592.0  10690.323160690701            146700.0   16467.82389995715            173150.0   22172.76989913529            359110.0  169351.26194097285                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   3171    0.331705     9.168000000000001        1.2965509939836537                  39.54          5.591800425623218                 nan                 nan                 nan                 nan             97986.0  10056.526784133775            115630.0  11597.231616209103            178260.0   17867.15478188959            245710.0  24632.885864226304            310600.0  31633.267693995826            284870.0   29404.98714504055            376430.0   39282.41781000757            486940.0   68863.71520619548            500300.0  52233.140820747125            557220.0   59809.14799593788           1306500.0   201877.7662349175           2615900.0   1226227.274244053          nan                 nan          nan                 nan          nan                 nan 
   3179   0.5145842                 2.392        0.3382798841196443                  4.037         0.5709180151300185                 nan                 nan                 nan                 nan              3022.7   904.4074927265917             10738.0  1133.8176396581596             34083.0   3462.474678607773             74816.0   7549.466110924666            110640.0   11480.69340240388            153810.0  16988.730293933095            230270.0  25588.832114811335            297370.0   42054.46870428873            304250.0  32335.477806891922            223890.0   26701.49473344142            567700.0   170527.0444826861                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   3185    0.771741    0.6174999999999999       0.08732768747653862     3.6159999999999997         0.5113796241541112                 nan                 nan                 nan                 nan              2673.2   664.8125092084234              4553.9   510.7638809665382              9471.0  1016.5897746879024             18341.0  1914.8479965783185             26247.0   3314.457133528808             40470.0   8268.150276815244             68596.0  13023.018550244025             89849.0  12706.567436566022            118580.0  13828.788414029625             79364.0  15111.784969354216            487110.0  171656.40541791616                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   3194   0.5810235                 8.599        1.2160822422846245                  10.65         1.5061374439273465                 nan                 nan   6831.599999999999  1167.7782304872787              6337.7  1017.4873035571501             11478.0  1191.9491599896364             26852.0   2731.245027455428             64157.0   6466.430008126587             63432.0     6872.5694787321             94970.0  10763.705913856993            142940.0   16456.68438659501            222720.0  31497.364461173573            322130.0  33921.590012851695            463050.0  49702.279877285306           1580800.0  219024.76207041065           4997000.0   1094436.740976837          nan                 nan          nan                 nan          nan                 nan 
   3209   0.4682435    3.7520000000000002        0.5306129286023853                  8.028         1.1353306478731209             56520.0   5953.632924525999             85750.0   8692.925514462895             81531.0   8316.210712217435            108020.0  10825.499083645058            102850.0    10313.8878683065            120190.0  12057.397863967168            140850.0  14380.849383815965            117710.0   12544.21528035931            148980.0  16146.238849961312            223370.0  31589.288342727825            438560.0  46321.235259867586            711910.0    74966.2496127424           1546000.0   212437.4025448438           5010900.0   1097206.634185193          nan                 nan          nan                 nan          nan                 nan 
   3211   0.5770814                  2.62        0.3705239533417509     11.950000000000001         1.6899852070358485             17356.0  2078.1617742610897             36672.0    3837.35010651882             34622.0  3638.2348522326047             46446.0   4669.646470558559             44676.0   4499.650316413488             56351.0   5678.263242400796             57676.0   6155.648687181555             65936.0  7864.7269475805715             87351.0   10697.31728098218            129720.0   18345.17833110379            194820.0  21363.721890157623            269170.0  31530.006168727592            427190.0  152217.35433583125                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   3212   0.9347435                 1.085       0.15344217151748082                  7.641          1.080600583009282             12622.0  1670.9799041281137             29303.0  3159.7123429198427             30710.0   3247.487798283467             35672.0  3592.7963273750993             40853.0   4117.595436659605             38959.0  3944.2207164407014             45435.0   4967.439607081298             60308.0   7395.776473095979             63913.0   8871.759954484793             81711.0  11555.680439506797            169050.0   18468.97043692474            245260.0   28107.60708420409            679650.0   160862.9268196995                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   3219   0.6609005                 2.043       0.28892383079282336                  7.709          1.090217235233419                 nan                 nan                 nan                 nan             22706.0   2517.810231133395             33834.0   3416.872834917917             45344.0   4578.619267857943             74088.0   7458.477445162653            100580.0  10439.395576373185             67957.0   7525.544996211239             93921.0  10737.465176194986            115210.0  16293.154452100429            224510.0  24180.318463576943            204940.0   24442.30831979664            316540.0  161139.61560088195                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   3228    1.043349                 2.226       0.31480393898425096     6.9670000000000005         0.9852825889053355             10775.0  1412.8763073956616             31332.0  3283.5436771878035             23054.0    2484.71877684377             28372.0  2862.9343059176194             38205.0   3852.164412379098             37449.0  3791.3566041721797             37630.0   4208.728311497429             48243.0   6418.771415933114             52103.0   8045.892560182494             63076.0   8920.293466024536  130020.00000000001  14901.844348938826            171560.0  23080.769831181973            322130.0   163602.6814236246                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   3232   0.4127136                 1.089       0.15400785694243005                  3.855         0.5451793282948282                 nan                 nan                 nan                 nan   8084.300000000001  1004.7341065675039             12252.0  1252.6915182917141             21180.0   2150.195918980408             30543.0  3097.0986584221046             40779.0   4408.882444565743             52133.0   8967.982264143926             71762.0  13184.136165862366             79962.0  11308.334487447744             83105.0  10694.427111818566             73456.0  15001.474572854497            354100.0  138986.43135212877                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   3241   0.3729931                 9.529        1.3476041035853223      4.329000000000001          0.612213051151313                 nan                 nan                 nan                 nan  3692.2000000000003    956.900856097433             15963.0  1646.9984638729936             53163.0   5364.525979059101             85878.0   8644.400650131854  130919.99999999999   13485.51889991631            151760.0  16039.894793919317            217780.0   23248.83498156413            348090.0  49227.359892645065            729840.0   75792.20181522635           1065700.0   110959.3389490042           2259400.0   263250.6288691444           3692500.0   964390.1557461068          nan                 nan          nan                 nan          nan                 nan 
   3246   0.3607495                 2.931        0.4145059951315542                    nan                        nan                 nan                 nan                 nan                 nan              1799.8    766.723477141531             10289.0  1082.5282721481228             36683.0   3712.674531924392   64191.99999999999   6480.920299617948             90421.0   9507.749124267006            132380.0  15730.881984173679            183940.0  24105.510490342243            302970.0   42846.42829921766            301460.0   32039.09823949482            394840.0   42980.30544330741           1746300.0  237454.09430035102           6594500.0  1211251.5438586653          nan                 nan          nan                 nan          nan                 nan 
   3247       1.072                   nan                       nan     1.7830000000000001        0.25215427817112285                 nan                 nan              8308.7  1158.8294943174342              7384.5   965.8233029390004             10628.0  1093.9745563768838             15045.0  1544.1102616069877             16360.0  1698.4958787115145             17759.0  2377.6841274652106             20249.0  3725.3656209827245                 nan                 nan             30445.0   4305.573190644888             82191.0   10840.21350389373            109650.0   16877.20726305155            761580.0  152048.02190097707                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   3249       1.177                 1.244       0.17592816715921303                  3.899         0.5514018679692698                 nan                 nan                 nan                 nan                 nan                 nan              2571.1  307.89919145720404              9492.5   997.2602731985266  16309.000000000002  1692.7511246488662             19615.0   2513.070482497457             16616.0   5380.018918182352             60821.0  10639.776332705494             50722.0   7173.174031068814            132930.0  15044.463234027327            230580.0  27377.526623126494            932590.0  169969.55927753652           2589300.0   976263.5068975999          nan                 nan          nan                 nan          nan                 nan 
   3258       0.918                 1.324        0.1872418756581978                    9.0         1.2727922061357855             12867.0  1730.3889418278193             34279.0   3644.265002713167             30813.0  3238.9832633096457             35647.0  3589.4275936421955             38598.0  3888.8932975848024             37796.0  3813.3867375339737             42645.0   4518.297162648778             55466.0   6364.876712081704             54097.0   7558.617273681742             73013.0   10325.59748295468            148470.0   16666.39112105557            194280.0  24170.882979320388            407400.0   171120.3892001184                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   3259      0.4506                 5.236        0.7404822212585525                   2.83          0.400222438151586                 nan                 nan                 nan                 nan              4493.9  1033.5152935975354             15079.0   1559.949540850601             48320.0   4878.463373850418             78612.0   7927.354504498964            114130.0   11852.04560402971  128520.00000000001  15474.529556661813            155530.0   21747.08736819715            232490.0   32879.05111161208            207790.0  22618.600000884227            206460.0  25931.321138731055                 nan                 nan           2600000.0                 nan          nan                 nan          nan                 nan          nan                 nan 
   3264   0.3667806                 1.379        0.1950200502512498                   4.04         0.5713422791987305                 nan                 nan                 nan                 nan             12150.0  1438.6059536926712             23608.0   2389.355881822547             57148.0     5744.4504915614             84979.0   8539.443196134043            120700.0  12343.289229374803            148380.0   17172.71874223764            244160.0  28850.961093176775            307730.0   43519.59395490726            230160.0  24788.842086713128            234650.0  27484.219563233008            549090.0   163684.5694651759                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   3268    1.001773    2.4090000000000003       0.34068404717567863     4.8500000000000005         0.6858935777509513             54614.0  5801.7802405813345            106270.0  10754.177327903795            120290.0  12195.610767813148            132780.0  13301.880126132546            157970.0  15823.546740222308            156850.0  15722.275566851002            174670.0    17714.6942677541            211420.0  21817.514363464965            161690.0   18387.13098881933            192900.0  27280.179618177004            264990.0  28347.872953715592            454180.0   49262.97924405304           1776200.0  226346.97789014105           7464900.0  1199335.2367457566          nan                 nan          nan                 nan          nan                 nan 
   3274   0.7653357                 1.899       0.26855915549465076                  5.944         0.8406085414745678                 nan                 nan                 nan                 nan             11208.0   1452.954851328836             17908.0  1829.4986007100417             30714.0   3120.220825518604             39578.0   4030.827617251822             72570.0   7794.746564193091             40868.0  5873.1131642426235             73184.0   9554.864078572757             60756.0   8592.195919553977            177020.0  19635.677044604294            152770.0   21180.07622743601            400210.0  156793.62372558395           2713900.0   988292.7815682961          nan                 nan          nan                 nan          nan                 nan 
   3281   0.7287148                 1.647       0.23292097372284878                 0.9419        0.13320477543992182                 nan                 nan                 nan                 nan                 nan                 nan              1503.4   278.4698827521569              7142.5   816.1973183611914             20243.0  2119.3269544834275             33378.0    4097.68688896553             45718.0   9699.968053555642             73060.0  17045.164592927813             91164.0  12892.536520018084            124290.0  14245.056721543793             65047.0  14135.544633653137            418750.0  149005.08590313286                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   3291      0.4194                0.5847       0.08268906699195487                  1.751        0.24762879477152894                 nan                 nan                 nan                 nan              2732.0    876.371798952933             10783.0   1131.842254910109             45311.0   4574.660123987355             80514.0   8106.318890840651            112630.0  11723.915472230257            168560.0  18913.592387486835            209240.0   25962.48593644299            283900.0   40149.52303577217            202130.0  21923.240864434254            136030.0  18212.460267629962                 nan                 nan           2600000.0                 nan          nan                 nan          nan                 nan          nan                 nan 
   3296   0.6991141    2.4810000000000003       0.35086638482476495                  5.878         0.8312747319629052              6139.9  1138.7118687798068             21053.0  2389.3907361501174             19174.0  2090.2104200295244  32226.999999999996  3248.5876592759505  32743.000000000004  3305.3372142642274             38796.0  3916.9044729224634             43429.0   4636.610444063638             45118.0  5545.3147106363585             59401.0   7846.060413353953             85525.0  12095.061492195895                 nan                 nan                 nan                 nan            482420.0  153289.07516193058                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
   3301   0.3715994                 3.233        0.4572152447152217     11.620000000000001         1.6433161594775367                 nan                 nan                 nan                 nan             14329.0  1770.5373223967915             34521.0   3485.767246962999             96269.0   9660.807383443684            144600.0  14505.025473952122            212830.0  21613.800637555625            283810.0  29667.871679646993            412550.0   44060.13986586969            595950.0    84280.0572496246            680500.0    70666.1517276836            711260.0    74898.2561612752           2318100.0   274169.3566028122           4144800.0   1049971.314084342   83728000.0  13919704.732500615   26204000.0  11590107.685435886          nan                 nan 
   3304   0.4202198    3.9690000000000003        0.5613013629058814                  3.686         0.5212791190907229                 nan                 nan                 nan                 nan              3059.7  1020.8324303723897             20060.0  2056.1390249688857             82262.0   8265.610980441797            153610.0   15412.58969154762            221010.0  22484.125288745392            171540.0  19209.261854636683                 nan                 nan                 nan                 nan            375690.0  39562.479206945565  261589.99999999997  30370.679626903315                 nan                 nan           2600000.0                 nan          nan                 nan          nan                 nan          nan                 nan 
   3305   0.4583091                 3.363        0.4756000210260719      8.812999999999999         1.2463464125194086                 nan                 nan                 nan                 nan             21501.0    2337.91309077134             27821.0  2810.3959240647932             39922.0   4026.312188591441             50755.0   5116.269090851262             58217.0   6147.264992661371             71819.0   7930.287296813402             89418.0  10445.333323546933            137000.0  19374.725804511403            200270.0  21800.166811288393            273670.0   31635.57473794336            947870.0   164217.4941015725           2441300.0   1187368.290337922          nan                 nan          nan                 nan          nan                 nan 
   3306   0.7464817                 2.973        0.4204456920935212                  9.204          1.301642162808197                 nan                 nan                 nan                 nan             11698.0  1402.2375975561345             27689.0  2798.6525704345654             40997.0   4135.267528225955             50229.0   5068.465647511089             73781.0   7707.161838835357             93501.0   9898.503473252915            111650.0   12401.87187484212            159300.0  22528.422048603403            280820.0  29942.458549691608            390500.0   42354.01397742604            936840.0  166216.67141415147           2637700.0  1182786.3766969927          nan                 nan          nan                 nan          nan                 nan 
   3312  0.43946654                 1.742        0.2463560025653932     5.4270000000000005         0.7674937002998788              9048.3   1293.463497320276             11784.0  1439.7522009012525             14108.0   1604.671243588543             18880.0  1917.3506825826098             27296.0   2764.756121251927             35591.0   3601.605988999908             45161.0   4847.296175188803             51980.0   6089.920607035859             69249.0   8744.092920938112            101020.0  14286.385407093007             88232.0  11354.667200759342            116530.0  17324.687847115747            409620.0  147309.65835273667                 nan                 nan          nan                 nan          nan                 nan          nan                 nan 
