id	redshift	xray_boxcar_2to10keV	xray_boxcar_0p5to2keV	galex.FUV	galex.FUV_err	galex.NUV	galex.NUV_err	u_prime	u_prime_err	g_prime	g_prime_err	r_prime	r_prime_err	i_prime	i_prime_err	z_prime	z_prime_err	UKIRT_WFCJ	UKIRT_WFCJ_err	ukirt.H	ukirt.H_err	ukirt.Ks	ukirt.Ks	WISE1	WISE1_err	WISE2	WISE2_err	WISE3	WISE3_err	WISE4	WISE4_err	PSW	PSW_err	PMW	PMW_err	PLW	PLW_err
3858	0.3224755	5.51	10.87	nan	nan	5821.1	850.6	20362.0	1205.0	48004.0	571.2	117310.0	961.9	172440.0	1173.0	258480.00000000003	3903.0	369970.0	5748.0	531060.0	8242.0	693120.0	14180.0	636250.0	17180.0	723150.0	23140.0	2079699.9999999998	123700.0	4503200.0	807200.0	51606000.0	10480000.0	23634000.0	10100000.0	nan	nan
3859	0.8162171	3.79	nan	nan	nan	nan	nan	nan	nan	2249.4	189.9	4535.1	319.7	10770.0	485.70000000000005	18282.0	1792.0	22378.0	3071.0	31708.0	4491.0	51830.0	7483.0	112830.0	6319.0	166890.0	12520.0	476310.0	111400.0	nan	nan	nan	nan	nan	nan	nan	nan
3861	0.2889413	19.900000000000002	9.315999999999999	6441.5	818.4	8194.1	853.7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	217510.0	5591.0	287230.0	8093.999999999999	630510.0	14090.0	742040.0	20040.0	1000100.0	28000.0	4035900.0	163600.0	12785000.0	951500.0	nan	nan	nan	nan	nan	nan
3862	0.9074998	4.274	8.961	8515.599999999999	885.1999999999999	73577.0	1165.0	75139.0	1608.0	97460.0	692.0	112850.0	789.9000000000001	107070.0	899.4	114610.0	2533.0	190610.0	3337.0	127840.0	5347.0	160540.0	8235.0	321240.0	10600.0	584560.0	21040.0	1464700.0	124900.0	4126399.9999999995	851900.0	nan	nan	nan	nan	nan	nan
3865	0.884091	21.32	63.589999999999996	72441.0	2325.0	202140.0	1898.0	149090.0	2251.0	247950.0	1116.0	291370.0	1282.0	280500.0	1346.0	332670.0	3526.0	651660.0	3944.0	407000.0	4965.0	548860.0	7888.0	1031900.0000000001	25800.0	1744300.0	41860.0	4247200.0	128000.0	9269300.0	863700.0	nan	nan	nan	nan	nan	nan
3868	0.5745755	7.033	19.95	nan	nan	11745.0	788.5	8532.8	802.9	15624.0	345.3	26400.0	491.0	53189.0	781.9000000000001	72618.0	2556.0	118820.0	5419.0	162290.0	9405.0	207410.0	15010.0	245940.0	9100.0	216580.0	12560.0	608170.0	147200.0	nan	nan	nan	nan	nan	nan	nan	nan
3872	0.3405587	4.531000000000001	11.440000000000001	9801.7	895.2	13485.0	793.1	30802.0	1217.0	44795.0	515.1	101010.0	798.0	139930.0	1077.0	207410.0	3609.0	226120.0	3390.0	308980.0	4745.0	397740.0	7731.0	385150.0	12710.0	383020.0	15320.0	799540.0	125600.0	nan	nan	nan	nan	nan	nan	nan	nan
3873	0.8772352	nan	2.5730000000000004	nan	nan	5961.9	831.0999999999999	7427.5	698.9	10893.0	288.7	14906.0	384.6	24551.0	584.3000000000001	40675.0	2054.0	63271.0	5413.0	93079.0	9538.0	130759.99999999999	15120.0	157340.0	7552.0	128120.0	12300.0	346870.0	117300.0	nan	nan	nan	nan	nan	nan	nan	nan
3880	0.5936148	13.24	43.24	nan	nan	nan	nan	91126.0	1795.0	127350.0	789.6	125400.0	840.1999999999999	102240.0	930.4	128570.0	2649.0	144930.0	3201.0	130350.0	5268.0	176150.0	8089.0	495250.0	15350.0	800250.0	24810.0	1682400.0	116700.0	3159000.0	786700.0	nan	nan	nan	nan	nan	nan
3884	0.3489088	1.591	5.1370000000000005	nan	nan	nan	nan	3558.8	631.3	9790.0	275.1	28099.0	460.8	43647.0	654.6999999999999	65349.00000000001	2241.0	88951.0	5409.0	117690.0	7852.0	154570.0	13820.0	121680.0	6571.0	117390.0	11390.0	nan	nan	2600000.0	nan	nan	nan	nan	nan	nan	nan
3908	0.7111017	2.794	8.574	nan	nan	nan	nan	20705.0	915.2	27420.0	400.3	32189.0	492.5	44661.0	629.7	52745.0	1973.0	71895.0	3160.0	93046.0	4643.0	140470.0	7600.0	229950.0	8508.0	249590.0	14480.0	550610.0	114400.0	nan	nan	nan	nan	nan	nan	nan	nan
3909	0.3701844	4.358	13.34	nan	nan	nan	nan	2531.1	604.1999999999999	6632.5	248.70000000000002	13001.0	383.5	19686.0	557.1	24622.0	2007.0000000000002	31188.0	5402.0	48742.0	9543.0	65274.0	15110.0	97102.0	6312.0	109550.0	12270.0	nan	nan	2600000.0	nan	nan	nan	nan	nan	nan	nan
3912	0.6624969	nan	1.338	nan	nan	nan	nan	1166.4	477.4	4225.2	199.0	9798.400000000001	314.5	18824.0	478.1	27029.0	1727.0	44070.0	5345.0	55266.0	7881.0	85861.0	13480.0	97460.0	6237.0	97191.0	11370.0	319360.0	117200.0	nan	nan	nan	nan	nan	nan	nan	nan
3914	0.5936148	4.096	4.749	nan	nan	nan	nan	6489.3	608.0	13453.0	291.9	21251.0	399.5	25268.0	553.4	34236.0	1647.0	64373.00000000001	3101.0	52404.0	5122.0	81145.0	7986.0	124860.0	6618.0	159080.0	12090.0	479100.0	151900.0	nan	nan	nan	nan	nan	nan	nan	nan
3915	0.9573	2.4090000000000003	nan	nan	nan	nan	nan	nan	nan	688.4200000000001	171.8	3097.2	281.2	6394.0	435.40000000000003	12415.0	1753.0	23852.0	5411.0	40596.0	9471.0	63757.0	15090.0	136400.0	6684.0	160700.0	12210.0	453760.0	136100.0	nan	nan	nan	nan	nan	nan	nan	nan
3921	0.4300475	1.85	4.114999999999999	14334.0	1790.0	22763.0	1602.0	26880.0	1357.0	40574.0	576.0999999999999	58743.0	798.9000000000001	103760.0	1121.0	117570.0	3656.0	118140.0	3237.0	150750.0	4623.0	207670.0	7668.0	nan	nan	nan	nan	889850.0	124900.0	2158400.0	836300.0	nan	nan	nan	nan	nan	nan
3929	0.5768138	nan	5.843	nan	nan	nan	nan	7298.8	756.1999999999999	10487.0	297.8	24023.0	458.8	44940.0	723.5	58221.0	2486.0	81521.0	5471.0	121380.0	9624.0	141080.0	15130.0	147380.0	7221.0	117060.0	11710.0	387190.0	112500.0	nan	nan	nan	nan	nan	nan	nan	nan
3934	0.4649458	2.801	8.626	9655.0	1338.0	11725.0	1094.0	10843.0	882.6	16652.0	356.4	32982.0	540.9000000000001	56120.0	791.3	75077.0	2733.0	113420.0	5576.0	171390.0	9557.0	210590.0	15090.0	210100.0	7984.0	204000.0	12850.0	321530.0	138300.0	nan	nan	nan	nan	nan	nan	nan	nan
3936	0.3485558	1.822	1.789	nan	nan	nan	nan	nan	nan	4216.0	213.29999999999998	15830.0	384.7	25391.0	553.5	36219.0	1934.0	51795.0	5505.0	90669.0	9580.0	104590.0	15040.0	96744.0	5708.0	92646.0	11300.0	nan	nan	2600000.0	nan	nan	nan	nan	nan	nan	nan
3937	1.024074	2.673	8.278	nan	nan	nan	nan	7990.5	686.4	9098.699999999999	258.40000000000003	14746.0	362.8	18127.0	489.4	25563.0	1728.0	60948.0	3591.0	62100.0	5074.0	89900.0	7362.0	145090.0	7544.0	238580.0	14550.0	586980.0	120600.0	2873500.0	792600.0	nan	nan	nan	nan	nan	nan
3939	0.2672159	5.051	3.499	18333.0	1960.0	25836.0	1693.0	40364.0	1255.0	55436.0	543.3	92372.0	748.1999999999999	98584.0	897.1	144240.0	2928.0	142520.0	3338.0	185630.0	5301.0	234350.0	8175.000000000001	286040.0	10010.0	386570.0	16620.0	765640.0	117200.0	3522300.0	785400.0	nan	nan	nan	nan	nan	nan
3946	1.07563	13.459999999999999	19.07	nan	nan	nan	nan	nan	nan	781.96	215.9	1414.4	335.9	6511.8	535.9000000000001	15118.0	2091.0	47762.0	6282.0	39291.0	9100.0	82588.0	13550.0	137540.0	6602.0	168900.0	12500.0	334520.0	130500.0	nan	nan	nan	nan	nan	nan	nan	nan
3949	0.5458651	2.5460000000000003	7.863	nan	nan	nan	nan	3319.7999999999997	788.8	10550.0	329.2	38223.0	577.2	94766.0	957.0999999999999	143610.0	3203.0	201040.0	6410.0	284850.0	9195.0	368150.0	13680.0	333290.0	10670.0	214990.0	13110.0	307680.0	113800.0	nan	nan	nan	nan	nan	nan	nan	nan
3953	1.075215	nan	5.399	nan	nan	nan	nan	8900.0	721.8	10343.0	271.0	15398.0	366.5	16827.0	489.70000000000005	24721.0	1721.0	26451.0	3584.0	36397.0	5011.0	69152.0	7286.0	128120.0	6662.0	142830.0	12430.0	493570.0	110800.0	nan	nan	nan	nan	nan	nan	nan	nan
3960	1.074533	73.66	149.60000000000002	152790.0	4822.0	503780.0	4874.0	672260.0	4571.0	723940.0	1810.0	832460.0	2081.0	743920.0	2157.0	659320.0	5077.0	564060.0	4253.0	576030.0	5566.0	718780.0	7926.0	1359000.0	33980.0	2613500.0	60110.0	6452800.0	111500.0	13558000.0	742400.0	50125000.0	10270000.0	74318000.0	10380000.0	99409000.0	11010000.0
3965	1.113947	2.02	2.516	nan	nan	7244.2	1148.0	10816.0	745.1999999999999	13718.0	294.9	19440.0	394.6	18152.0	493.70000000000005	19385.0	1671.0	23987.0	3150.0	37622.0	5155.0	82285.0	8045.0	123830.0	6315.0	157770.0	12310.0	339840.0	114300.0	nan	nan	nan	nan	nan	nan	nan	nan
3966	0.3546876	2.169	6.648000000000001	nan	nan	nan	nan	12186.0	716.5	15137.0	292.2	24385.0	397.5	32791.0	527.9000000000001	47312.0	1698.0	55830.0	3436.0	68341.0	5415.0	93872.0	6969.0	106470.0	6175.0	101870.0	11000.0	nan	nan	2600000.0	nan	nan	nan	nan	nan	nan	nan
3967	1.165	nan	4.064	nan	nan	nan	nan	78863.0	1711.0	107580.0	742.3	142050.0	894.9	167000.0	1169.0	164630.0	3227.0	136960.0	3557.0	156970.0	5509.0	186540.0	7072.0	nan	nan	nan	nan	2124200.0	113300.0	4075500.0	761000.0	nan	nan	nan	nan	nan	nan
3970	0.895	4.022	4.924	nan	nan	6578.700000000001	905.6999999999999	15085.0	792.0	19816.0	330.90000000000003	22604.0	395.6	24363.0	501.90000000000003	31843.0	1669.0	69360.0	3651.0	81762.0	5006.0	114110.0	7302.0	182150.0	7650.0	257290.00000000003	13380.0	875350.0	98390.0	4219300.0	659900.0	151550000.0	11100000.0	134850000.0	10840000.0	113690000.0	12090000.0
3975	0.52	6.096	4.443	nan	nan	9830.5	1245.0	7947.9	637.4	13677.0	288.6	14274.0	338.3	20300.0	493.3	28040.0	1668.0	51887.0	3439.0	61167.0	5400.0	102720.0	7128.0	201380.0	8257.0	234220.0	13820.0	286810.0	108700.0	nan	nan	nan	nan	nan	nan	nan	nan
3976	0.1210506	12.290000000000001	37.42	8532.5	1539.0	13678.0	1474.0	34420.0	1308.0	109710.0	768.0	208750.0	1106.0	314090.0	1570.0	371130.0	4565.0	509750.0	6013.0	641150.0	9947.0	774840.0	12950.0	667460.0	18020.0	711260.0	23470.0	2816000.0	160500.0	4871100.0	930400.0	nan	nan	nan	nan	nan	nan
3979	0.3897249	2.2520000000000002	4.592	nan	nan	9132.4	1018.0	12747.0	777.5999999999999	18641.0	341.1	29002.0	472.7	37993.0	611.7	55524.0	1971.0	60046.0	3632.0	77612.0	5039.0	114810.0	7342.0	149150.0	7159.0	208940.0	13160.0	691810.0	109000.0	2506700.0	730500.0	nan	nan	nan	nan	nan	nan
3982	0.3884351	nan	3.907	10729.0	1126.0	11351.0	939.0	11427.0	715.3000000000001	16123.000000000002	312.8	27242.0	452.2	34853.0	578.6	53327.0	1818.0	79182.0	3590.0	79326.0	5111.0	108390.0	7340.0	135400.0	6906.0	165210.0	13220.0	452090.0	157300.0	nan	nan	nan	nan	nan	nan	nan	nan
3983	0.6094331	nan	10.46	7308.099999999999	1440.0	22623.0	1502.0	21280.0	1010.9999999999999	34187.0	451.29999999999995	34843.0	529.5999999999999	49446.0	781.3	56084.0	2271.0	79037.0	3458.0	103840.0	5443.0	143670.0	7115.0	221020.0	8620.0	241010.0	13740.0	379370.0	110700.0	nan	nan	nan	nan	nan	nan	nan	nan
3996	0.2986252	11.790000000000001	13.51	6580.3	961.0	10430.0	932.5	29542.0	1335.0	55406.0	620.5	135370.0	1014.9999999999999	196710.0	1397.0	264180.0	4280.0	306860.0	6480.0	407380.0	9365.0	538450.0	13830.0	443430.0	13300.0	459650.0	16550.0	1202400.0	127600.0	2687000.0	800400.0	36664000.0	10110000.0	28548000.0	10110000.0	nan	nan
3997	1.040477	2.8600000000000003	8.694	nan	nan	nan	nan	6968.0	616.7	23942.0	359.09999999999997	48721.0	545.6999999999999	53271.0	639.3	63181.0	1801.0	60669.0	3576.0	71380.0	5162.0	106070.0	7308.0	270410.0	9464.0	532140.0	18620.0	1593300.0	116200.0	5772000.0	784700.0	78976000.0	10950000.0	57438000.0	11110000.0	nan	nan
4001	0.6232566	2.4450000000000003	15.31	nan	nan	nan	nan	12374.0	779.5	21822.0	351.3	24082.0	433.5	38667.0	626.4	46214.0	2089.0	76258.0	3477.0	102660.0	5503.0	135290.0	7129.0	195720.0	7633.0	192320.0	12120.0	439500.0	103000.0	nan	nan	nan	nan	nan	nan	nan	nan
4007	0.2276	3.564	7.141	nan	nan	7670.200000000001	1142.0	13856.0	1169.0	36483.0	518.1	101430.0	882.4	158060.0	1264.0	202490.0	4131.0	265350.0	5794.0	324590.0	9842.0	423140.0	13000.0	295410.0	10040.0	239240.0	13880.0	460610.0	112400.0	nan	nan	nan	nan	nan	nan	nan	nan
4010	0.3713477	nan	13.26	nan	nan	nan	nan	4222.2	933.5	24192.0	462.1	95205.0	847.3000000000001	161190.0	1144.0	243720.0	3753.0	289980.0	6400.0	414440.0	9503.0	533400.0	13710.0	406660.0	12200.0	337930.0	15210.0	563800.0	134400.0	nan	nan	nan	nan	nan	nan	nan	nan
4019	0.6570104	nan	5.944	nan	nan	nan	nan	4963.4	566.8	9368.4	253.9	15060.0	347.9	24700.0	523.5999999999999	31618.0	1739.0	45536.0	3367.0	62085.0	5494.0	91328.0	7063.0	127070.0	6353.0	102150.0	11750.0	474660.0	111400.0	2036000.0	742300.0	nan	nan	nan	nan	nan	nan
4020	1.0367903	nan	4.417	nan	nan	10162.0	1115.0	11368.0	738.9	17432.0	322.5	26476.0	431.59999999999997	29052.0	566.5	30491.0	1817.0	28762.0	3329.0	39483.0	5366.0	53876.0	6946.0	89048.0	5521.0	106370.0	10740.0	254830.0	101000.0	1889800.0	816400.0	nan	nan	nan	nan	nan	nan
4021	0.4377552	8.479000000000001	37.55	6349.700000000001	1008.0	10589.0	999.5	19835.0	1137.0	35567.0	487.3	86408.0	795.0	141320.0	1159.0	197630.0	3874.0	253990.0	6371.0	321270.0	9229.0	388830.0	13530.0	313640.0	10350.0	244360.0	13440.0	292430.0	124900.0	nan	nan	nan	nan	nan	nan	nan	nan
4028	0.3929791	nan	3.3400000000000003	nan	nan	nan	nan	nan	nan	4502.799999999999	249.0	17213.0	435.5	29443.0	653.5999999999999	40632.0	2308.0	58974.0	5799.0	75857.0	9573.0	78761.0	12850.0	60149.0	5413.0	32481.0	11040.0	286300.0	135700.0	nan	nan	nan	nan	nan	nan	nan	nan
4029	0.43569684	nan	9.215	nan	nan	14090.0	1272.0	15005.0	778.8000000000001	21964.0	351.4	30865.0	459.9	37938.0	553.9	42479.0	1665.0	50918.0	2713.0	69998.0	4158.0	95398.0	6326.0	94891.0	5883.0	147780.0	11530.0	749990.0	105300.0	2590700.0	717300.0	nan	nan	nan	nan	nan	nan
4031	0.39235	1.345	3.8019999999999996	nan	nan	nan	nan	7153.8	1537.0	30451.0	612.1	133690.0	1123.0	234940.0	1692.0	324770.0	5911.0	384130.0	6034.0	511250.0	9797.0	639160.0	13150.0	465610.0	13500.0	310470.0	15210.0	nan	nan	2600000.0	nan	nan	nan	nan	nan	nan	nan
4034	0.2394725	2.6319999999999997	7.31	nan	nan	nan	nan	5314.6	778.1	24622.0	423.5	75717.0	749.6	122280.0	990.4	166060.0	3072.0	252540.0	4818.0	318350.0	7475.0	388320.0	11750.0	207410.0	8089.0	182320.0	11850.0	273030.0	106600.0	1895100.0	849000.0	nan	nan	nan	nan	nan	nan
4039	0.3373564	2.502	7.757	nan	nan	nan	nan	5690.8	778.5	19236.0	369.3	53477.0	615.0	73626.0	839.3000000000001	104740.0	2776.0	143770.0	4731.0	201670.0	7434.0	291620.0	11860.0	370190.0	11110.0	459650.0	17010.0	1267400.0	101800.0	2635200.0	667100.0	42035000.0	10760000.0	nan	nan	nan	nan
4051	0.512	2.415	nan	nan	nan	nan	nan	nan	nan	9008.2	354.9	37141.0	627.7	65171.00000000001	951.5	88999.0	3364.0	82328.0	5629.0	174360.0	9274.0	152240.0	10820.0	192320.0	7693.0	170930.0	11970.0	362100.0	128199.99999999999	nan	nan	nan	nan	nan	nan	nan	nan
4053	0.2535338	3.4650000000000003	11.459999999999999	nan	nan	8516.6	830.9	20928.0	983.6	39861.0	466.4	87314.0	716.0	136760.0	1012.0	184130.0	3093.0	250050.0	5746.0	326310.0	9350.0	433300.0	10990.0	285510.0	9422.0	316250.0	15810.0	1121700.0	105000.0	3873600.0	676700.0	nan	nan	nan	nan	nan	nan
4054	0.5842586	1.141	1.39	nan	nan	nan	nan	1850.9	534.0	3753.4	203.4	7606.900000000001	312.59999999999997	11133.0	459.8	9284.5	1617.0	14841.0	5623.0	nan	nan	29959.0	10840.0	nan	nan	nan	nan	372050.0	102700.0	2866200.0	671900.0	nan	nan	nan	nan	nan	nan
4059	1.156706	9.090000000000002	34.08	8932.3	988.8000000000001	22029.0	1129.0	22488.0	919.6999999999999	25223.0	373.3	40932.0	507.6	36844.0	534.2	35258.0	1541.0	59062.0	2689.0	71495.0	4144.0	92768.0	6365.0	161590.0	7272.0	260630.0	14860.0	518590.00000000006	128100.0	nan	nan	nan	nan	nan	nan	nan	nan
4060	0.5230534	nan	2.513	7263.099999999999	853.1999999999999	13171.0	895.0	15407.0	828.9	24009.0	364.9	26909.0	433.2	37021.0	592.3000000000001	41529.0	1898.0	51241.0	2724.0	62327.0	4091.0	90222.0	6372.0	155610.0	6847.0	233790.0	13560.0	553590.0	98550.0	nan	nan	nan	nan	nan	nan	nan	nan
4073	0.3446624	18.64	70.12	nan	nan	nan	nan	94836.0	369.90000000000003	95059.0	142.6	116970.0	245.60000000000002	140790.0	464.6	222020.0	1465.0	207110.0	5791.0	254910.0	9257.0	379420.0	11180.0	572300.0	15450.0	804690.0	24140.0	1867300.0	105000.0	5566200.0	704900.0	nan	nan	nan	nan	nan	nan
4074	0.9267186	nan	1.8519999999999999	nan	nan	17059.0	928.2	29605.0	1018.0	37602.0	432.40000000000003	44379.0	505.90000000000003	44541.0	628.0	50823.0	1906.0	53356.0	3269.0	49498.0	5133.0	52451.0	6026.0	91797.0	5691.0	95242.0	11910.0	265790.0	105600.0	nan	nan	nan	nan	nan	nan	nan	nan
4087	0.393153	nan	10.51	nan	nan	nan	nan	8779.3	754.1	23120.0	381.5	52941.0	598.1999999999999	77262.0	880.8000000000001	115390.0	2677.0	151060.0	5602.0	217010.0	9110.0	338950.0	10980.0	570720.0	16550.0	739990.0	22940.0	1654600.0	103700.0	3482500.0	668700.0	nan	nan	nan	nan	nan	nan
4096	5.391201	3.1229999999999998	nan	nan	nan	nan	nan	2612.0	563.1	8287.699999999999	252.8	19200.0	399.4	38452.0	622.9	49758.0	2025.0	85813.0	3361.0	136070.0	5204.0	258899.99999999997	6284.0	575470.0	16110.0	834880.0	24210.0	1333700.0	104500.0	3825700.0	696600.0	nan	nan	nan	nan	nan	nan
4111	0.8111223	8.770999999999999	34.17	nan	nan	nan	nan	25339.0	978.1	55326.0	520.1	77549.0	666.9000000000001	93506.0	888.3	123150.0	2586.0	178390.0	3379.0	170270.0	5160.0	253490.0	6129.0	530180.0	15380.0	872620.0	26180.0	2220500.0	107100.0	7060300.0	719100.0	nan	nan	nan	nan	nan	nan
4112	0.93405956	nan	4.067	nan	nan	10808.0	902.3	6187.599999999999	569.9	7835.9	226.5	9413.7	289.0	10001.0	388.1	11581.0	1343.0	13668.0	2639.0	14293.0	4025.0000000000005	17790.0	6277.0	58617.0	5100.0	56915.0	10870.0	283450.0	101700.0	nan	nan	nan	nan	nan	nan	nan	nan
4118	0.8971924	1.6980000000000002	5.994	nan	nan	nan	nan	4751.9	541.6999999999999	9408.8	244.60000000000002	15981.0	354.8	23374.0	507.2	29212.0	1680.0	52979.0	3233.0	40948.0	5168.0	66121.0	5966.0	131470.0	6705.0	199910.0	13390.0	419730.0	113300.0	nan	nan	nan	nan	nan	nan	nan	nan
4122	0.962285	nan	3.2590000000000003	34472.0	1551.0	66017.0	1417.0	65932.0	1444.0	71230.0	577.0	79772.0	646.2	74763.0	747.6	81111.0	2044.0	91370.0	3288.0	77476.0	5046.0	105830.0	5907.0	199910.0	7996.0	271660.0	14400.0	303360.0	108000.0	nan	nan	nan	nan	nan	nan	nan	nan
4127	0.948	4.423	20.63	nan	nan	nan	nan	6613.7	341.3	nan	nan	nan	nan	nan	nan	53071.0	1141.0	107150.0	2775.0	117880.0	4156.0	137210.0	6314.0	245940.0	10080.0	353530.0	15910.0	728420.0	104900.0	nan	nan	nan	nan	nan	nan	nan	nan
4134	0.653723	nan	5.021	nan	nan	nan	nan	9722.8	833.2	15620.0	348.3	21471.0	468.1	38360.0	740.3	48662.0	2564.0	59383.0	5583.0	95467.0	9080.0	121120.0	10870.0	162790.0	20190.0	152480.0	25160.0	424740.0	111400.0	nan	nan	nan	nan	nan	nan	nan	nan
4136	0.5343353	6.106	13.05	nan	nan	nan	nan	40529.0	1236.0	53199.0	521.4	56880.0	585.9	81383.0	838.1999999999999	100650.0	2587.0	109420.0	3309.0	170100.0	5160.0	229830.0	6085.0	375690.0	11650.0	490710.0	18160.0	913750.0	152600.0	3883500.0	943700.0	nan	nan	nan	nan	nan	nan
4139	0.3510128	nan	6.976000000000001	nan	nan	nan	nan	15015.0	755.3	26692.0	371.0	47902.0	522.1	61449.0	675.9	86689.0	2107.0	100440.0	3363.0	133350.0	5208.0	188900.0	6104.0	241230.0	8684.0	333910.0	16030.000000000002	854860.0	118000.0	nan	nan	nan	nan	nan	nan	nan	nan
4147	1.199757	nan	2.836	nan	nan	8008.5	826.4	16815.0	815.5	22616.0	359.59999999999997	36587.0	486.59999999999997	45115.0	582.0	49008.0	1740.0	44284.0	8083.0	63011.0	13510.0	83221.0	13590.0	129910.0	6885.0	220810.0	14130.0	681970.0	107500.0	3379300.0	719900.0	nan	nan	nan	nan	nan	nan
4159	0.3444124	nan	2.379	nan	nan	nan	nan	8288.3	626.6	12367.0	270.8	20608.0	377.09999999999997	25594.0	499.09999999999997	35681.0	1659.0	33740.0	9325.0	36120.0	10790.0	57698.0	13810.0	69571.0	5496.0	85041.0	11650.0	nan	nan	2600000.0	nan	nan	nan	nan	nan	nan	nan
4174	0.5231792	3.155	9.968	10570.0	954.4	16854.0	907.5999999999999	12226.0	731.1	18033.0	321.0	22556.0	401.5	32509.0	559.1	40712.0	1816.0	42714.0	7728.0	52343.0	13720.0	64165.00000000001	9821.0	117280.0	6685.0	93676.0	12460.0	918230.0	116800.0	nan	nan	nan	nan	nan	nan	nan	nan
4194	0.4477248	6.751	1.7489999999999999	nan	nan	nan	nan	nan	nan	6194.7	327.7	27346.0	598.9	51809.0	896.3	74349.0	3212.0	121120.0	13380.0	191080.0	23800.0	200060.0	26460.0	287890.0	10080.0	374650.0	16860.0	1347300.0	137000.0	5116200.0	841000.0	nan	nan	nan	nan	nan	nan
4196	0.96757126	nan	10.02	nan	nan	23503.0	1100.0	20321.0	857.5	25212.0	365.59999999999997	30769.0	443.09999999999997	33628.0	551.5	43181.0	1762.0	65205.0	3671.0	66507.0	5549.0	104370.0	7311.0	232720.0	8843.0	249360.0	13960.0	492980.0	139500.0	nan	nan	nan	nan	nan	nan	nan	nan
4209	0.5936148	9.686	27.29	nan	nan	nan	nan	nan	nan	1499.7	201.9	5391.0	324.0	14500.0	535.1	29537.0	2059.0	58127.0	6433.0	90624.0	10120.0	172570.0	13760.0	253060.0	9110.0	304530.0	14310.0	579820.0	120500.0	2131000.0	817900.0	33718000.0	10450000.0	nan	nan	nan	nan
4211	1.6365	nan	1.633	nan	nan	nan	nan	nan	nan	518.9	155.70000000000002	2061.7999999999997	250.7	5806.5	393.7	12601.0	1410.0	nan	nan	nan	nan	91523.0	17760.0	200270.0	8612.0	293240.0	16710.0	835650.0	168800.0	3079100.0	1019000.0	nan	nan	nan	nan	nan	nan
4212	0.7337845	nan	2.895	28889.0	1417.0	74489.0	1393.0	78222.0	1588.0	101850.0	702.8	96035.0	739.5	94606.0	870.4	105530.0	2617.0	92707.0	7568.0	113860.0	12880.0	174680.0	14710.0	414600.0	12850.0	658300.0	22380.0	1667000.0	116500.0	3812600.0	1056000.0	nan	nan	nan	nan	nan	nan
4214	0.2319613	nan	9.725	15379.0	1129.0	21745.0	1012.9999999999999	31966.0	1317.0	74627.0	671.6	162530.0	1024.0	235680.0	1296.0	286180.0	4035.0	305990.0	12430.0	370120.0	22300.0	425890.0	26180.0	296500.0	10380.0	290820.0	15410.0	1442400.0	140100.0	3980500.0	869100.0	nan	nan	nan	nan	nan	nan
4217	0.87	6.8950000000000005	15.709999999999999	nan	nan	nan	nan	7354.8	588.4000000000001	12580.0	276.8	12881.0	325.90000000000003	12806.0	398.3	18478.0	1319.0	46467.0	7493.0	59716.0	13260.0	80840.0	10480.0	134160.0	7647.0	164140.0	13790.0	350610.0	136000.0	nan	nan	nan	nan	nan	nan	nan	nan
4220	0.5748209	4.745	11.690000000000001	nan	nan	nan	nan	11097.0	712.4	17643.0	328.2	27983.0	447.7	57690.0	646.1	77959.0	2043.0000000000002	117220.0	13110.0	160380.0	22160.0	188760.0	23690.0	232720.0	9076.0	215390.0	14430.0	347340.0	125200.0	nan	nan	nan	nan	nan	nan	nan	nan
4222	0.303749	3.7390000000000003	10.38	38357.0	1683.0	57311.0	1371.0	55667.0	1748.0	91269.0	794.0	177330.0	1188.0	229480.0	1515.0	298130.0	5068.0	241470.0	12240.0	260560.0	22570.0	404820.0	20820.0	405530.0	12980.0	486660.0	18010.0	1267700.0	142000.0	2523600.0	969100.0	nan	nan	nan	nan	nan	nan
4225	1.026809	3.027	9.59	nan	nan	20367.0	1138.0	25313.0	982.1	37134.0	441.90000000000003	52393.0	565.8	56195.0	702.4	65016.00000000001	2250.0	92873.0	8045.0	97138.0	14270.0	151340.0	14820.0	196260.0	8439.0	264010.0	15050.0	642860.0	120500.0	nan	nan	nan	nan	nan	nan	nan	nan
4231	0.7443253	2.442	7.686	44118.0	1782.0	89423.0	1555.0	72860.0	1537.0	96054.0	682.0	99755.0	738.1999999999999	100360.0	863.1	102990.0	2472.0	128479.99999999999	3677.0	154810.0	5591.0	212400.0	7409.0	408530.0	12660.0	632740.0	21510.0	1779000.0	120100.0	4637300.0	805900.0	nan	nan	nan	nan	nan	nan
4235	0.6710604	3.3739999999999997	17.43	7615.9	1115.0	29397.0	1364.0	16657.0	847.8	29646.0	400.2	35075.0	484.0	49679.0	670.6999999999999	64244.0	2152.0	81498.0	9411.0	91708.0	10860.0	148370.0	14030.0	222650.0	8461.0	259430.0	14530.0	642710.0	113400.0	2691700.0	1104000.0	nan	nan	nan	nan	nan	nan
4241	1.151148	nan	5.168	nan	nan	nan	nan	5374.0	563.2	11527.0	266.29999999999995	26432.0	417.6	37468.0	577.0	42125.0	1832.0	65420.0	3596.0	83578.0	5520.0	95461.0	7306.0	174270.0	7842.0	319760.0	15350.0	1162900.0	128800.00000000001	2865600.0	865200.0	nan	nan	nan	nan	nan	nan
