id	best.stellar.m_star	bayes.stellar.m_star	bayes.stellar.m_star_err	best.reduced_chi_square	best.sfh.age_main	best.sfh.tau_main	bayes.agn.luminosity	bayes.agn.fracAGN	bayes.agn.luminosity_err	bayes.agn.fracAGN_err	redshift
2637	6.1999303506794104e+16	6.222734871048707e+16	3111367435524354.0	15.226596852213383	1000.0	200.0	2.477674914624355e+43	0.10000000000000005	1.2388374573121776e+42	4.1628343758518385e-17	0.5936148
520	6.2427270594760856e+16	5.1685854087187784e+16	1.3992868043416194e+16	9.997122844032758	2000.0	200.0	1.0012569037069692e+43	0.1000000023059577	2.0868744352949568e+42	2.147537045028564e-05	0.31264943
5146	6.2489970902421496e+16	6.2219408276862056e+16	3110970413843103.0	14.210630316488563	1000.0	200.0	1.3530454488339217e+43	0.09999999999999994	6.765227244169609e+41	6.938893919795962e-17	0.4268156
2868	6.257177393143901e+16	8.030245499182843e+16	3.255995519638473e+16	17.631357753443606	1000.0	200.0	1.2158322042720338e+43	0.09999999999999974	1.8108767330471003e+42	4.563313151422976e-15	0.2623699
2536	6.369816074079796e+16	6.2009023153511e+16	3100451157675550.0	10.019863614469823	1000.0	200.0	1.8654604568787555e+43	0.09999999999999992	9.327302284393778e+41	8.326719521631589e-17	0.4166822
3858	6.4123252155991496e+16	6.551253773134377e+16	5421315431080337.0	7.037411266476805	1000.0	200.0	2.049133657264621e+43	0.1	1.0245668286323106e+42	1.165033997961469e-18	0.3224755
4759	6.526582405821288e+16	6.364080247021349e+16	5857529327499320.0	11.87671621994674	1000.0	200.0	1.5820560271659714e+43	0.09999999999999999	3.304286878250618e+42	3.097422461420113e-17	0.5303175
3720	6.599974218908337e+16	6.674286636921713e+16	3337143318460856.5	13.371188250617212	1000.0	200.0	2.1452132832147642e+43	0.09999999999999999	1.0726066416073822e+42	1.3890998076822636e-17	0.5560033
180999	6.658418714291819e+16	6.7572635337471304e+16	3378631766873565.5	34.73942271734663	1000.0	200.0	2.2037225574940111e+43	0.09999999999999984	1.1018612787470056e+42	1.8274939801994557e-16	0.77533156
15296	6.706114693070154e+16	6.834997031469217e+16	3417498515734608.5	16.039965093560095	1000.0	200.0	2.2184623528477995e+43	0.10000000000000002	1.1092311764238999e+42	1.3877808546846103e-17	0.4409238
3304	6.7156749926268424e+16	6.524009272454628e+16	3262004636227314.0	16.834769588221086	1000.0	200.0	1.961303514464514e+43	0.09999999999999995	9.80651757232257e+41	4.395262928599581e-17	0.4202198
3859	6.762350469374327e+16	7.206499774805258e+16	1.1375757882574582e+16	8.519143762129445	3000.0	1000.0	2.1477364203544336e+43	0.09999999999999992	1.7915760077210293e+42	3.241442018189898e-16	0.8162171
3831	6.824034829066856e+16	6.902725516309405e+16	3451362758154702.5	26.97667719132067	1000.0	200.0	2.288227003594147e+43	0.09999999999999996	1.1441135017970736e+42	3.1031676915600855e-17	0.3285886
4881	6.836553048056975e+16	6.915426230895772e+16	3457713115447886.0	12.438287965027538	1000.0	200.0	2.2232865866114258e+43	0.09999999999999996	1.111643293305713e+42	3.1036657652917844e-17	0.5676917
4807	6.848495814072579e+16	6.93337342839546e+16	3466686714197730.0	28.25665557667645	1000.0	200.0	2.270296475901427e+43	0.10000000000000006	1.1351482379507136e+42	5.68642293587753e-17	0.85295475
57498	6.854795065155741e+16	6.29010514568765e+16	1.1425807615346236e+16	22.463455125917676	7000.0	10000.0	2.0107980709976717e+43	0.10000000000000002	1.1242230095690737e+42	3.234937791733265e-14	0.399112
493	6.879492349792562e+16	6.957236043905969e+16	3478618021952984.5	42.2990673165162	1000.0	200.0	2.275931306051079e+43	0.09999999999999999	1.1379656530255396e+42	6.041770853833876e-14	0.5936148
3861	6.8913823728788696e+16	4.9630410679027016e+16	2.4272078456266216e+16	17.733741161560175	7000.0	5000.0	2.2097727286976315e+43	0.10000000000076667	3.3119133491627855e+42	3.915960641337688e-07	0.2889413
5079	6.899709672044146e+16	7.23262290883159e+16	1.2021083871195722e+16	8.985420698671268	2000.0	500.0	1.784031333199134e+43	0.09999999999999996	1.8368467922783648e+42	7.390539376891298e-17	0.6684887
2728	6.9003640164110376e+16	6.950991935512615e+16	3475495967756308.0	24.602346128791673	1000.0	200.0	2.2544094009543534e+43	0.09999999999999991	1.1272047004771768e+42	8.441816921011271e-17	0.342644
5012	6.941252329550624e+16	7.052885300270533e+16	3526442650135266.5	13.912518074183355	1000.0	200.0	2.2991531223775303e+43	0.09999999999999981	1.1495765611887652e+42	1.8094430296897305e-16	0.7303502
180997	6.959511608403355e+16	7.027578362428355e+16	3513789181214178.0	27.400883898795623	1000.0	200.0	2.3224921423607906e+43	0.09999999999999998	1.1612460711803954e+42	2.775558402148617e-17	0.43097648
3296	7.015305237508693e+16	7.076043468310893e+16	3538021734155446.5	34.81760629024781	1000.0	200.0	2.2762508301339677e+43	0.09999999999999996	1.138125415066984e+42	3.103766403278325e-17	0.6991141
2940	7.044264929620538e+16	9.808697328877371e+16	1.5755246397543774e+16	8.80251377180174	2000.0	200.0	1.058562451582151e+43	0.13264483347644057	5.990423106725746e+42	0.07391401452081722	0.4478138
2845	7.069385239155538e+16	6.797925936493224e+16	3398962968246612.0	13.395017143607127	1000.0	200.0	2.1442975585477752e+43	0.09999999999999995	1.0721487792738877e+42	5.551119917038104e-17	0.4516522
3209	7.119395407802576e+16	7.205400959468477e+16	3602700479734238.5	38.288242781257644	1000.0	200.0	2.247806987738485e+43	0.10000000000000005	1.1239034938692425e+42	3.104784087308467e-17	0.4682435
4902	7.129244377556152e+16	6.928358793597198e+16	1.2594569668150872e+16	11.668364164400401	3000.0	1000.0	2.3545929804529446e+43	0.10000000000000002	1.4968294025065616e+42	2.87895987556635e-17	0.5393798
4845	7.164202835645384e+16	7.242517108150224e+16	3621258554075112.0	32.09747924765446	1000.0	200.0	2.275589925305155e+43	0.09999999999999996	1.1377949626525774e+42	5.721958636590156e-17	0.5184897
2585	7.219915931451824e+16	7.127517146044592e+16	6129078954838917.0	19.328426076345924	5000.0	5000.0	2.3259575376705005e+43	0.09999999999999999	1.1629787688352503e+42	1.4219817940685455e-17	0.5936148
3408	7.241753518848376e+16	7.353695985078597e+16	3676847992539298.5	16.02421671282899	1000.0	200.0	2.282979451377718e+43	0.09999999999999994	1.1414897256888592e+42	6.938893903899702e-17	0.6294473
491	7.310912691776589e+16	7.40297679147667e+16	3701488395738335.5	42.29719630323853	1000.0	200.0	2.214871268996568e+43	0.1	1.107435634498284e+42	9.846136835577167e-16	0.6464445
4771	7.315183958192323e+16	7.46390854659835e+16	3731954273299175.5	9.184303799931744	1000.0	200.0	2.2639975753681686e+43	0.09999999999999998	1.1319987876840843e+42	2.775558372283938e-17	0.6301888
3853	7.371991177316e+16	7.867156205449224e+16	1.5255820031936456e+16	13.510979472804058	1000.0	200.0	2.321248632845435e+43	0.09999999999999981	1.4701872703603118e+42	1.945319805470143e-16	1.033567
2420	7.395014998741195e+16	7.270423852699134e+16	3635211926349567.5	8.493336917952314	1000.0	200.0	2.2569698080925115e+43	0.09999999999999994	1.1284849040462558e+42	5.721956634801618e-17	0.5519999
3185	7.507463460651126e+16	7.583950413056942e+16	3791975206528471.5	9.700827342778512	1000.0	200.0	2.312078258805711e+43	0.09999999999999992	1.1560391294028556e+42	8.326672685875019e-17	0.771741
3544	7.534458107535323e+16	7.303542388001494e+16	2.0173172586164084e+16	11.86070125560447	2000.0	500.0	1.8316721188282012e+43	0.09999999999999995	1.5516748025892146e+42	5.731439369757779e-16	0.8953462
4398	7.578290341096563e+16	7.238207860217384e+16	1.0034377228936436e+16	22.4273698346352	7000.0	7000.0	1.9376509928360002e+43	0.09999999999999998	1.506298806529001e+42	9.369980117993601e-15	0.5704427
4001	7.694783991539325e+16	7.749414935824456e+16	3874707467912228.0	16.549029070569414	1000.0	200.0	2.339863195383628e+43	0.09999999999999996	1.169931597691814e+42	4.1633363423538564e-17	0.6232566
2360	7.710304970241624e+16	8.337179760565637e+16	4401717879717121.0	6.241277073507078	2000.0	200.0	5.320674519970597e+42	0.1000000000443164	8.44127317266465e+41	2.9771276281392053e-06	0.2899608
3179	7.878879556550056e+16	1.1502384547140315e+17	4.211669390521498e+16	10.10166011875693	1000.0	200.0	2.2384174194433487e+43	0.09999999999999999	2.345369988057138e+42	3.108947777028168e-17	0.5145842
3050	7.880811338239397e+16	7.881052341515642e+16	3940526170757821.0	24.289410152026104	1000.0	200.0	2.1842948984694845e+43	0.09999999999999999	1.0921474492347423e+42	1.3877813531567854e-17	0.8185744
3610	7.885219492281888e+16	7.889089753249562e+16	3944544876624781.0	28.688663836514547	1000.0	200.0	2.1857966797352244e+43	0.09999999999999994	1.0928983398676123e+42	1.7847605472057928e-14	1.037659
4816	8.145858465291307e+16	8.205113430802131e+16	4102556715401066.0	11.349784758863526	3000.0	500.0	5.11232991588188e+42	0.10000000026134791	6.462956396649758e+41	7.229771533651225e-06	0.4016761
3037	8.482541305983198e+16	7.99581596063009e+16	8809314434294043.0	11.059560064699465	7000.0	5000.0	1.9249707617944206e+43	0.09999999999999995	1.1972230432298579e+42	1.5095794073898721e-15	0.5655354
2363	8.743372686853739e+16	8.870733181328096e+16	1.949898847164136e+16	23.62599020152885	2000.0	500.0	2.4443307886041054e+43	0.09999999999999992	2.4369475752782203e+42	8.343307661896806e-17	0.4737327
3975	8.765308255060848e+16	3.6630810879236584e+16	2.119838347726463e+16	11.841329018672996	7000.0	2000.0	2.8947451224323737e+43	0.10111847072243603	1.842618135541853e+42	0.014914528746503111	0.52
3840	8.77412961573325e+16	9.061631421147966e+16	4530815710573983.0	14.149184999890364	2000.0	200.0	5.5410430336952403e+42	0.1	1.5267112907189942e+42	4.1101129532590633e-11	0.2842915
4913	8.968129541223411e+16	9.199369430565323e+16	9157946212169306.0	16.990757302075295	3000.0	500.0	2.9287338743797353e+43	0.09999999999999996	1.4643669371898677e+42	3.421941356877161e-17	0.4085265
5136	9.04348353074988e+16	8.65509267311297e+16	1.8634979053051892e+16	8.618989074599783	2000.0	500.0	2.365711121730339e+43	0.09999999999999999	1.6846090568759876e+42	3.10316769155909e-17	0.7829515
4867	9.79057580574045e+16	9.790578246210558e+16	4895289123105279.0	30.766580108958813	2000.0	500.0	2.1909672622608695e+43	0.10000000000000003	1.0954836311304349e+42	2.7755575615628914e-17	0.3977221
4414	9.812244059218814e+16	9.690199727285382e+16	4845099863642691.0	12.526087985269015	2000.0	200.0	1.4265306678820449e+43	0.10000000000000002	7.132653339410225e+41	6.989084691785334e-12	0.2788928
4495	1.0039304389806478e+17	1.0039335863126088e+17	5019667931563044.0	29.120870945508734	2000.0	500.0	2.24663284064378e+43	0.1	1.1233164203218901e+42	0.0	0.5227013
3934	1.0353667218850315e+17	9.853293497466643e+16	1.639954241841997e+16	9.59363309364125	7000.0	2000.0	3.1203536057434134e+43	0.10000000000000005	1.5601768028717068e+42	5.871645335016213e-17	0.4649458
5078	1.0749112996156454e+17	1.1084164802263997e+17	8801330670812427.0	9.651615192206949	3000.0	500.0	6.88413052664193e+42	0.10000002771176948	1.3002197784697252e+42	7.444698229396321e-05	0.4829292
4512	1.0905334621204171e+17	1.0963485607194405e+17	5481742803597203.0	9.307305295285746	3000.0	500.0	6.751279524316613e+42	0.10000000000000912	8.14564988934951e+41	4.258954721072683e-08	0.3410477
4260	1.1621452203972758e+17	9.096590993036101e+16	1.979431694563397e+16	18.403918612531065	5000.0	1000.0	2.6907042310529204e+43	0.10000000000000002	3.532832685957244e+42	7.03933639428027e-15	0.867
4626	1.2134662221008546e+17	1.1729442562325006e+17	1.0166944347279006e+16	9.303111636474343	7000.0	2000.0	1.0890336743675322e+43	0.1004607414081254	2.7421985862427228e+42	0.009588326182390867	0.6569601
2627	1.218087239517385e+17	1.2274691642830355e+17	6137345821415178.0	17.599844744471213	7000.0	2000.0	2.9354187372562643e+43	0.10000000000000002	1.4677093686281323e+42	4.291879241501048e-17	0.5936148
5062	1.219701644224496e+17	1.2197775204647725e+17	6098887602323863.0	20.39594267214056	2000.0	200.0	2.4323723924665967e+43	0.10000000000000002	1.2161861962332985e+42	1.3877787811438074e-17	0.3706717
4793	1.2436112906870171e+17	9.584390866712544e+16	2.6839418895732748e+16	20.98082234958178	3000.0	500.0	2.7140379897408123e+43	0.09999999999999998	4.302505579081938e+42	2.775557613291047e-17	1.033538
2615	1.2491910922843434e+17	1.2259186543305832e+17	1.1311608510095038e+16	16.08271667584484	3000.0	500.0	3.1460829189348244e+43	0.09999999999999998	1.9534240179663583e+42	1.9628469531983437e-17	0.5600532
4592	1.2703145785094496e+17	1.2852386490164518e+17	6426193245082260.0	10.051074575469595	3000.0	500.0	8.81193379771443e+42	0.10000000000000014	1.6096940931086214e+42	5.237071878776908e-09	0.26
2711	1.2709159920040866e+17	1.220681478577491e+17	1.3206021276293082e+16	19.62058853950253	5000.0	1000.0	3.0309205068669274e+43	0.09999999999999999	1.5154602534334636e+42	1.8085924661028733e-17	0.4931061
2686	1.271272693719006e+17	1.3305693191319957e+17	1.2720532809803962e+16	11.794179125988391	3000.0	500.0	1.0240809119808421e+43	0.10000000000000006	2.6414900455050867e+42	2.3215275004599793e-12	0.8068882
4964	1.2742800997606674e+17	1.332706839633863e+17	1.2371969524138592e+16	10.189153846516811	3000.0	500.0	1.156663846784452e+43	0.10000000000000715	2.442982059052739e+42	3.786598820134803e-08	0.37124
4194	1.3052020156927515e+17	1.2973513552086947e+17	6486756776043474.0	11.827681502283836	7000.0	2000.0	1.2025561696975605e+43	0.10000000438619916	1.0112799135780043e+42	2.9618234505061945e-05	0.4477248
4010	1.3569971433166576e+17	1.3501515073089594e+17	6750757536544797.0	9.145339655680605	2000.0	200.0	1.3336591060783823e+43	0.09999999999999991	2.0978686444112516e+42	7.17263502243296e-16	0.3713477
4531	1.364883429232979e+17	1.4169025435788699e+17	7084512717894350.0	37.02317606847176	2000.0	200.0	2.7596855590771273e+43	0.09999999999999981	1.3798427795385637e+42	1.942889835500661e-16	0.956
5143	1.3743434955798346e+17	1.3771659927243813e+17	6885829963621907.0	9.216836836032686	3000.0	500.0	9.140069585658977e+42	0.09999999999999999	4.5700347928294886e+41	1.8472184049360874e-13	0.3699533
2446	1.3771438043049045e+17	1.3159132783854568e+17	2.527949454202328e+16	10.425811737915328	5000.0	1000.0	1.1762625859036315e+43	0.11433029454577844	4.441995443260001e+42	0.05158198878859672	0.403169
4448	1.3823273959664018e+17	1.3135490582851685e+17	1.174800092852158e+16	10.432892367738235	5000.0	1000.0	3.1411149089315797e+43	0.10000000000000002	1.5705574544657898e+42	7.129016274622945e-17	1.07
4934	1.3832045794052024e+17	1.4275173190230051e+17	7137586595115026.0	36.407375707238636	2000.0	200.0	2.798310539195943e+43	0.10000000000000006	1.444392834376458e+42	8.194444438829448e-13	1.034971
4284	1.3876024445895552e+17	1.4035530650661515e+17	7017765325330758.0	25.124032476100844	2000.0	200.0	2.916729299796359e+43	0.10000000000000003	1.4583646498981793e+42	1.9635826554779058e-17	0.77
505	1.3879928603377467e+17	1.4340634162115114e+17	7170317081057557.0	30.063658642836522	2000.0	200.0	2.835396934952622e+43	0.09999999999999994	1.417698467476311e+42	6.937547757764546e-17	0.69886523
3983	1.4132496576887794e+17	1.4148460925123213e+17	7074230462561607.0	23.8700053765485	2000.0	200.0	3.01021527817355e+43	0.09999999999999977	1.5051076390867753e+42	2.224792223285117e-16	0.6094331
3274	1.4137999866459411e+17	1.4476853177969306e+17	7238426588984653.0	29.756465088916137	2000.0	200.0	2.904005627288898e+43	0.09999999999999992	1.537027833349125e+42	8.327061077005353e-17	0.7653357
4134	1.4249093961821042e+17	1.469424430979453e+17	7347122154897266.0	15.54852824376847	2000.0	200.0	2.8977835310145266e+43	0.09999999999999996	1.6738162732266597e+42	5.721903927725827e-17	0.653723
2600	1.435037008068895e+17	1.4190592766812821e+17	7095296383406411.0	40.69260408402032	3000.0	500.0	2.839905216432696e+43	0.09999999999999994	1.419952608216348e+42	8.441528675052226e-17	0.8094
3652	1.4374502362091626e+17	1.4354050837758984e+17	7177025418879492.0	31.90829321044024	3000.0	500.0	2.8609595001119937e+43	0.1	1.430479750055997e+42	0.0	0.6106995
3719	1.44003357870231e+17	1.4403587215489845e+17	7201793607744923.0	30.27770829935129	2000.0	200.0	3.073600360094547e+43	0.10000000000000003	1.5368001800472734e+42	1.9626263947579648e-17	0.661126
3382	1.4454864650402102e+17	1.4413923458754547e+17	7206961729377274.0	35.32942477619757	3000.0	500.0	2.8699696613447213e+43	0.09999999999999994	1.4349848306723608e+42	7.62160185439193e-14	0.9734909
2654	1.4486667217412003e+17	1.4669489340992582e+17	9271357993207398.0	33.09154734518626	2000.0	200.0	3.033663427909903e+43	0.09999999999999969	1.5168317139549515e+42	1.1452686311106816e-10	1.182028
105728	1.4744515143876752e+17	2.016424120731607e+17	7.408606361480667e+16	52.34972166149762	2000.0	200.0	2.936866469703082e+43	0.09999999999999978	1.6259489689357997e+42	2.4115973211212e-16	0.73992664
2893	1.4746786979359702e+17	1.4814871363319818e+17	7407435681659909.0	34.864417664138955	2000.0	200.0	2.941558547076702e+43	0.09999999999999998	1.470779273538351e+42	4.377078771904178e-17	0.7381184
3849	1.476161037806888e+17	1.631454651792387e+17	2.5992416760719484e+16	19.442807968490424	2000.0	200.0	2.779410965471099e+43	0.09999999999999992	2.7804249085729496e+42	9.032811260082084e-17	0.5990023
2793	1.486442556103152e+17	1.463242023531001e+17	7316210117655005.0	15.626069467694021	3000.0	500.0	2.7911032826172964e+43	0.0999999999999999	1.395551641308648e+42	1.110223609386848e-16	0.7712753
4287	1.4904842114478982e+17	1.4909131886210416e+17	7454565943105208.0	26.24984495025233	2000.0	200.0	2.988220143535707e+43	0.09999999999999994	1.4941100717678536e+42	6.938835336970048e-17	0.6208705
3540	1.5082884919834272e+17	1.5130047918753782e+17	7565023959376892.0	17.817730859457132	2000.0	200.0	3.0211659394399673e+43	0.10000000000000002	1.510582969719984e+42	3.094873314595621e-17	0.3878846
5094	1.5103680126213734e+17	1.0582075989864245e+17	3.1276493624034456e+16	13.27002139040511	7000.0	2000.0	2.1657235702369817e+43	0.10000000000000002	2.0776089169305512e+42	1.2451746949412092e-16	0.6554119
3219	1.5133611165572765e+17	1.5148230345942083e+17	7574115172971042.0	32.20905175566131	2000.0	200.0	3.019703850708304e+43	0.09999999999999974	1.509851925354152e+42	2.779002779308043e-16	0.6609005
3482	1.518228686871427e+17	1.6156248945140944e+17	1.7605730317954658e+16	14.298808584458216	3000.0	500.0	2.1621951500575707e+43	0.10005932196114467	1.0810975750287854e+42	0.0034439618368742792	0.7318509
4778	1.53577115041648e+17	1.484498422194048e+17	7422492110970240.0	12.8068678814818	3000.0	500.0	2.8482916476412423e+43	0.09999999999999998	1.7077929379825053e+42	2.775569712729644e-17	0.8063053
2808	1.545672608315256e+17	1.5456777809734406e+17	7728388904867204.0	43.782790703723094	2000.0	200.0	3.0857590232885467e+43	0.09999999999999994	1.5428795116442733e+42	6.938910043579935e-17	1.002311
4810	1.546960419581229e+17	1.5160923638856336e+17	7580461819428168.0	22.13140407239331	3000.0	500.0	2.805222826058387e+43	0.10000000000000003	1.4026114130291934e+42	1.9626156011538358e-17	0.968533
15306	1.5503347339571754e+17	1.5508786775454512e+17	7754393387727256.0	28.660637449154244	2000.0	200.0	3.084382491641404e+43	0.0999999999999999	1.542191245820702e+42	1.1102232783013343e-16	0.6050189
2368	1.5576651342786186e+17	1.5234443650636778e+17	7617221825318389.0	34.35342513364091	3000.0	500.0	2.8679787270180065e+43	0.09999999999999992	1.5356370350442135e+42	8.315760182327509e-17	0.7315395
4766	1.5745953536676397e+17	1.5761947893978858e+17	7880973946989429.0	16.83599923795929	2000.0	200.0	3.129978327283577e+43	0.09999999999999998	1.5649891636417887e+42	4.388541568020391e-17	0.54992
3247	1.5894987275399936e+17	1.590321056730071e+17	7951605283650356.0	36.47168089025421	2000.0	200.0	3.031076236996255e+43	0.09999999999999992	1.5155381184981274e+42	7.076318336969457e-17	1.072
4074	1.59780861966417e+17	1.598484259620704e+17	7992421298103520.0	43.19274504814524	2000.0	200.0	3.0289021592599364e+43	0.09999999999999912	1.5144510796299683e+42	9.021625618788397e-16	0.9267186
5100	1.5981747793429574e+17	1.598186320651517e+17	7990931603257586.0	32.23409504554375	2000.0	200.0	3.0574697323844176e+43	0.1000000000000001	1.528734866192209e+42	9.714452392307597e-17	0.8953567
89309	1.603484372051505e+17	1.6035688724736342e+17	8017844362368172.0	22.605251941307145	2000.0	200.0	3.0645368329301126e+43	0.09999999999999996	1.5322684164650564e+42	5.721958850288509e-17	1.022
405	1.6097922893432966e+17	1.609861066116915e+17	8049305330584575.0	27.76664456010448	2000.0	200.0	3.078416027879097e+43	0.09999999999999994	1.5392080139395483e+42	5.7219679822972e-17	0.5936148
3059	1.6101144120519446e+17	1.610725951110192e+17	8053629755550960.0	35.52931631715516	2000.0	200.0	3.0584690283608755e+43	0.09999999999999999	1.529234514180438e+42	1.3878482419795177e-17	0.864345
488	1.6105363373197005e+17	1.6107587467372675e+17	8053793733686338.0	27.062124265476314	2000.0	200.0	3.0811677415908373e+43	0.1	1.5405838707954186e+42	1.962479581136149e-17	0.5693595
4136	1.6177180928570176e+17	2.048960757453156e+17	3.0544239833632304e+16	26.41173543255152	2000.0	200.0	2.5757930654378864e+43	0.09999999999999999	3.665279861437853e+42	6.36782010220598e-17	0.5343353
2413	1.6266122407043254e+17	1.6273924673480704e+17	8136962336740352.0	30.029518705464607	2000.0	200.0	3.106905006578225e+43	0.09999999999999994	1.5534525032891125e+42	5.72807820065236e-17	0.6570781
4884	1.6316545965764477e+17	1.6319900609970282e+17	8159950304985141.0	30.13025625919209	2000.0	200.0	3.121080292671568e+43	0.10000000000000003	1.560540146335784e+42	2.7755575615628914e-17	0.7483684
4220	1.635041492889109e+17	1.6350536694254848e+17	8175268347127424.0	15.381424390867437	2000.0	200.0	3.127877298896818e+43	0.09999999999999991	1.5639386494484093e+42	1.1188627834427758e-16	0.5748209
511	1.636769545352242e+17	1.845004841561729e+17	2.9757720084418532e+16	14.763343413368217	2000.0	200.0	2.9424682533112384e+43	0.09999999999999995	2.6594985381777075e+42	5.0797731741497016e-17	0.5936148
4021	1.6395204097625126e+17	1.557000173292698e+17	1.0884599354113564e+16	18.390003059960378	2000.0	200.0	2.3921335666687565e+43	0.10000000000000002	4.68945481721931e+42	1.3877790073544538e-17	0.4377552
3868	1.6516384093320237e+17	1.651639153174957e+17	8258195765874786.0	14.792540361284258	2000.0	200.0	3.1597857813488773e+43	0.1	1.5798928906744386e+42	2.1439469700292838e-21	0.5745755
3794	1.659771146469545e+17	1.659774320472669e+17	8298871602363346.0	26.26696303079833	2000.0	200.0	3.1753280113972238e+43	0.09999999999999996	1.587664005698612e+42	3.103167825432015e-17	0.7596704
4666	1.662004019060204e+17	1.6620132034944378e+17	8310066017472189.0	33.338302349639825	2000.0	200.0	3.179604870612714e+43	0.09999999999999987	1.589802435306357e+42	1.2566888230773052e-16	0.6308047
2533	1.6649253208552736e+17	1.786259596499429e+17	2.474119969509192e+16	26.39484318241462	2000.0	200.0	2.7166392728687014e+43	0.09999999999999978	1.7151416124016735e+42	2.2177470419252527e-16	1.067276
3709	1.6669724460212957e+17	1.6669732952100227e+17	8334866476050114.0	22.264051528959204	2000.0	200.0	3.1891173141708675e+43	0.09999999999999998	1.5945586570854338e+42	4.388541835720868e-17	0.9543899
4728	1.6739248968054733e+17	1.678970601230107e+17	8394853006150535.0	41.50965586262016	2000.0	200.0	2.6755142026022865e+43	0.0999999999999999	1.3377571013011433e+42	1.111017555795168e-16	0.84075016
3410	1.682710291434559e+17	1.7126889483364822e+17	1.5042328162610874e+16	25.498731909637392	2000.0	200.0	2.726460241417843e+43	0.10000000000000013	1.3632301207089217e+42	1.1257709934225153e-16	0.7484055
4939	1.68787648831072e+17	1.637624766476241e+17	2.3199691954857764e+16	12.158220397500122	7000.0	2000.0	1.7726238226973154e+43	0.09999999999999996	1.4766985716843415e+42	4.178107088627244e-17	0.4735147
4625	1.697023929771276e+17	1.838333120942091e+17	2.1630761223589696e+16	46.708418212234754	2000.0	200.0	2.573414871068218e+43	0.09999999999999953	1.9109384927272167e+42	5.743515061716961e-16	0.6462666
2622	1.702723529037387e+17	1.708912495511249e+17	8544562477556245.0	28.316344178190363	2000.0	200.0	2.736606631068997e+43	0.09999999999999994	1.3683033155344986e+42	5.731141959064351e-17	0.7563627
4940	1.727278388426669e+17	1.7299733258637693e+17	8649866629318847.0	36.05757536159385	2000.0	200.0	2.772823234944018e+43	0.0999999999999999	1.386411617472009e+42	1.2566871346510768e-16	0.79
4705	1.7314880693964422e+17	2.00218442982464e+17	4.446033817365394e+16	28.72036238462852	2000.0	200.0	2.7411472708667737e+43	0.09999999999999991	2.0436668094510643e+42	9.714451465470121e-17	1.137138
4273	1.7344766935102733e+17	1.6980961814135258e+17	8490480907067629.0	10.811537981041186	3000.0	500.0	1.0784931278657965e+43	0.1	1.401876218184294e+42	1.5645068277716464e-17	0.6709211
5148	1.7458280702909782e+17	1.754630111848221e+17	8773150559241106.0	22.301208278118704	2000.0	200.0	2.6964119152064873e+43	0.10000000000000003	1.3482059576032437e+42	4.387235493487954e-17	1.010026
2521	1.7472669524416598e+17	1.7907572240856077e+17	1.193497511992164e+16	10.189335177152866	2000.0	200.0	2.7665006937150483e+43	0.09999999999999995	2.1508171541639236e+42	5.548390401121475e-17	0.7334824
2660	1.7529866862648653e+17	1.7574393560251485e+17	8787196780125743.0	36.217949141033635	2000.0	200.0	2.6829156780249316e+43	0.0999999999999999	1.3414578390124659e+42	1.1086990732215156e-16	0.9287403
2741	1.7554837026115126e+17	1.7623349088063728e+17	8811674544031864.0	23.106113172811742	2000.0	200.0	2.7146017731928514e+43	0.09999999999999998	1.3573008865964257e+42	2.7767553732779446e-17	0.6389617
3761	1.7639500317451782e+17	1.765949947215513e+17	8829749736077565.0	31.428552821634206	2000.0	200.0	2.717522283720521e+43	0.09999999999999991	1.3587611418602605e+42	1.1186691395119258e-16	0.79438055
3194	1.7735382913287184e+17	1.8314099013064797e+17	1.7641736884014414e+16	17.63055019600222	2000.0	200.0	2.739337621176999e+43	0.09999999999999996	1.3696688105884996e+42	3.103810465205408e-17	0.5810235
2901	1.7761952583347277e+17	1.9557105852930906e+17	3.4417241867848676e+16	25.8748299613255	2000.0	200.0	2.816961247047624e+43	0.09999999999999988	1.5520341519264275e+42	1.3956297599104107e-16	0.8865815
4329	1.7815574967660675e+17	1.8044887930016902e+17	1.1990738941829892e+16	31.626305472738917	2000.0	200.0	2.7606355376185804e+43	0.09999999999999981	1.3803177688092902e+42	1.8093271139594565e-16	0.6408329
5162	1.7938491839354512e+17	1.9250037710207107e+17	2.959832913584534e+16	40.01991605207851	2000.0	200.0	2.7815413419212005e+43	0.09999999999999981	1.459085139576403e+42	1.9428902930940193e-16	1.149173
2555	1.7948882745668432e+17	1.8044107870888755e+17	9022053935444378.0	45.79640857025585	2000.0	200.0	2.7024931182552297e+43	0.0999999999999999	1.3512465591276149e+42	1.258146534842127e-16	0.7481193
4031	1.801764758815264e+17	1.807771645804279e+17	9038858229021396.0	15.192345596304245	2000.0	200.0	1.864650388427874e+43	0.09999999999999991	9.32325194213937e+41	8.441528741537261e-17	0.39235
3429	1.817527987101963e+17	1.836369691809217e+17	9181848459046086.0	14.715589688088363	2000.0	200.0	2.779077463706998e+43	0.10000000000000002	1.389538731853499e+42	1.3877981022318294e-17	0.4550949
129819	1.8569945191804106e+17	1.8838677787894195e+17	1.2995406195496808e+16	44.547960988379224	2000.0	200.0	2.811769238268381e+43	0.10000000000000006	1.4058846191341904e+42	5.551115123125794e-17	1.1094217
